$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : buffer, Number : 62
Experiment Description : Tris 10mM, EDTA 0.5 mM, KCl 10 mM
Software Version : v2.03
Experiment start time : 01/12/2009  17:26:40
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN P
Sample Temperature : 25.05 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.198596
Normalize 100 pct. Value S = 3.115587
Initial Reference Value P = 4.013322
Initial Reference Value S = 3.843939
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.741905
Normalize 100 pct. Value S = 2.484425
Initial Reference Value P = 2.813556
Initial Reference Value S = 2.615177
65 deg Start of Scan Raw Sample =   2.7460
65 deg Start of Scan Raw Reference =   2.8436
65 deg Start of Scan Reflectance =   2.7179

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.13923 	0.86939  	2.32313  	2.84346  
60.14033 	0.86905  	2.32304  	2.84398  
60.14127 	0.86935  	2.32217  	2.84285  
60.14236 	0.86945  	2.32287  	2.84282  
60.14346 	0.87001  	2.32278  	2.84167  
60.14440 	0.87075  	2.32311  	2.84073  
60.14549 	0.87036  	2.32505  	2.84250  
60.14659 	0.87017  	2.32372  	2.84178  
60.14768 	0.86891  	2.32344  	2.84343  
60.14862 	0.86791  	2.32287  	2.84463  
60.14972 	0.86824  	2.32189  	2.84361  
60.15081 	0.86812  	2.32328  	2.84498  
60.15175 	0.86914  	2.32259  	2.84341  
60.15285 	0.87065  	2.32285  	2.84106  
60.15395 	0.87093  	2.32516  	2.84204  
60.15504 	0.87063  	2.32374  	2.84162  
60.15598 	0.87035  	2.32322  	2.84156  
60.15707 	0.86951  	2.32352  	2.84280  
60.15817 	0.86954  	2.32263  	2.84226  
60.15911 	0.86933  	2.32302  	2.84309  
60.16020 	0.86942  	2.32289  	2.84274  
60.16130 	0.87011  	2.32278  	2.84167  
60.16240 	0.87062  	2.32418  	2.84152  
60.16333 	0.87062  	2.32501  	2.84186  
60.16443 	0.87073  	2.32433  	2.84101  
60.16552 	0.86942  	2.32396  	2.84265  
60.16646 	0.86962  	2.32337  	2.84226  
60.16756 	0.86993  	2.32291  	2.84184  
60.16866 	0.86986  	2.32341  	2.84243  
60.16975 	0.86925  	2.32396  	2.84376  
60.17069 	0.87020  	2.32368  	2.84230  
60.17178 	0.87137  	2.32385  	2.84003  
60.17288 	0.87049  	2.32494  	2.84167  
60.17382 	0.87028  	2.32363  	2.84106  
60.17492 	0.87016  	2.32389  	2.84134  
60.17601 	0.86997  	2.32363  	2.84138  
60.17710 	0.86946  	2.32400  	2.84237  
60.17804 	0.87029  	2.32339  	2.84093  
60.17914 	0.87108  	2.32435  	2.83992  
60.18023 	0.87051  	2.32538  	2.84134  
60.18117 	0.87018  	2.32507  	2.84149  
60.18227 	0.87025  	2.32409  	2.84156  
60.18336 	0.87001  	2.32411  	2.84263  
60.18446 	0.87070  	2.32363  	2.84125  
60.18540 	0.87106  	2.32346  	2.84095  
60.18649 	0.87058  	2.32433  	2.84245  
60.18759 	0.87074  	2.32405  	2.84184  
60.18853 	0.87132  	2.32455  	2.84084  
60.18962 	0.87141  	2.32551  	2.84088  
60.19072 	0.87168  	2.32564  	2.84027  
60.19181 	0.87069  	2.32503  	2.84178  
60.19275 	0.87050  	2.32431  	2.84147  
60.19385 	0.87071  	2.32381  	2.84064  
60.19494 	0.87004  	2.32442  	2.84210  
60.19588 	0.87009  	2.32453  	2.84204  
60.19698 	0.87109  	2.32468  	2.84010  
60.19807 	0.87124  	2.32636  	2.84051  
60.19917 	0.87156  	2.32708  	2.84117  
60.20010 	0.87178  	2.32511  	2.84014  
60.20120 	0.87091  	2.32533  	2.84189  
60.20230 	0.87117  	2.32439  	2.84132  
60.20324 	0.87072  	2.32463  	2.84258  
60.20433 	0.87083  	2.32548  	2.84258  
60.20543 	0.87205  	2.32546  	2.84030  
60.20652 	0.87278  	2.32760  	2.84021  
60.20746 	0.87231  	2.32782  	2.84093  
60.20855 	0.87219  	2.32522  	2.83936  
60.20965 	0.87201  	2.32612  	2.84012  
60.21059 	0.87200  	2.32562  	2.83975  
60.21168 	0.87106  	2.32592  	2.84115  
60.21278 	0.87079  	2.32649  	2.84165  
60.21387 	0.87137  	2.32540  	2.83999  
60.21481 	0.87294  	2.32671  	2.83881  
60.21591 	0.87308  	2.32843  	2.83992  
60.21700 	0.87382  	2.32869  	2.83938  
60.21794 	0.87398  	2.32725  	2.83899  
60.21904 	0.87388  	2.32668  	2.83903  
60.22013 	0.87434  	2.32599  	2.83829  
60.22123 	0.87333  	2.32688  	2.84030  
60.22216 	0.87203  	2.32734  	2.84254  
60.22326 	0.87345  	2.32749  	2.84016  
60.22435 	0.87442  	2.32740  	2.83835  
60.22529 	0.87435  	2.32893  	2.83927  
60.22639 	0.87427  	2.32788  	2.83866  
60.22748 	0.87430  	2.32727  	2.83792  
60.22858 	0.87389  	2.32712  	2.83807  
60.22952 	0.87298  	2.32777  	2.83982  
60.23061 	0.87329  	2.32732  	2.83903  
60.23171 	0.87422  	2.32786  	2.83798  
60.23264 	0.87493  	2.32886  	2.83796  
60.23374 	0.87535  	2.32919  	2.83809  
60.23483 	0.87490  	2.32880  	2.83875  
60.23593 	0.87503  	2.32806  	2.83822  
60.23687 	0.87542  	2.32749  	2.83742  
60.23796 	0.87555  	2.32753  	2.83711  
60.23906 	0.87449  	2.32843  	2.83931  
60.23999 	0.87478  	2.32760  	2.83822  
60.24109 	0.87768  	2.32370  	2.83127  
60.24219 	0.87692  	2.32801  	2.83517  
60.24328 	0.87614  	2.32904  	2.83692  
60.24422 	0.87579  	2.32945  	2.83768  
60.24531 	0.87570  	2.32797  	2.83670  
60.24641 	0.87519  	2.32845  	2.83737  
