$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : buffer, Number : 61
Experiment Description : Tris 10mM, EDTA 0.5 mM, KCl 10 mM
Software Version : v2.03
Experiment start time : 01/12/2009  17:25:57
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN S
Sample Temperature : 25.05 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.198596
Normalize 100 pct. Value S = 3.115587
Initial Reference Value P = 4.013322
Initial Reference Value S = 3.843939
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.741905
Normalize 100 pct. Value S = 2.484425
Initial Reference Value P = 2.813556
Initial Reference Value S = 2.615177
65 deg Start of Scan Raw Sample =   2.5010
65 deg Start of Scan Raw Reference =   2.6410
65 deg Start of Scan Reflectance =   2.4775

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.17288 	0.96212  	2.47541  	2.64014  
60.17382 	0.96227  	2.47589  	2.64014  
60.17492 	0.96327  	2.47720  	2.63936  
60.17601 	0.96467  	2.47751  	2.63768  
60.17695 	0.96521  	2.47711  	2.63679  
60.17804 	0.96470  	2.47770  	2.63770  
60.17914 	0.96351  	2.47779  	2.63958  
60.18023 	0.96233  	2.47727  	2.64084  
60.18117 	0.96179  	2.47498  	2.64019  
60.18227 	0.96190  	2.47506  	2.63966  
60.18336 	0.96240  	2.47620  	2.63984  
60.18430 	0.96349  	2.47733  	2.63936  
60.18540 	0.96453  	2.47788  	2.63833  
60.18649 	0.96561  	2.47714  	2.63674  
60.18759 	0.96602  	2.47709  	2.63633  
60.18853 	0.96576  	2.47722  	2.63714  
60.18962 	0.96404  	2.47825  	2.64010  
60.19072 	0.96258  	2.47539  	2.64040  
60.19165 	0.96254  	2.47371  	2.63938  
60.19275 	0.96268  	2.47482  	2.63990  
60.19385 	0.96372  	2.47657  	2.63969  
60.19494 	0.96480  	2.47746  	2.63851  
60.19588 	0.96540  	2.47703  	2.63722  
60.19698 	0.96563  	2.47768  	2.63716  
60.19807 	0.96431  	2.47768  	2.63870  
60.19901 	0.96265  	2.47687  	2.64016  
60.20010 	0.96209  	2.47539  	2.64032  
60.20120 	0.96344  	2.47589  	2.63884  
60.20230 	0.96393  	2.47794  	2.63949  
60.20324 	0.96475  	2.47775  	2.63846  
60.20433 	0.96618  	2.47705  	2.63657  
60.20543 	0.96671  	2.47814  	2.63683  
60.20636 	0.96535  	2.47764  	2.63838  
60.20746 	0.96358  	2.47746  	2.64062  
60.20855 	0.96382  	2.47576  	2.63940  
60.20965 	0.96426  	2.47596  	2.63864  
60.21059 	0.96397  	2.47674  	2.63925  
60.21168 	0.96452  	2.47764  	2.63899  
60.21278 	0.96528  	2.47757  	2.63766  
60.21371 	0.96576  	2.47844  	2.63722  
60.21481 	0.96576  	2.47818  	2.63696  
60.21591 	0.96479  	2.47809  	2.63822  
60.21700 	0.96380  	2.47809  	2.63977  
60.21794 	0.96384  	2.47792  	2.63936  
60.21904 	0.96502  	2.47764  	2.63816  
60.22013 	0.96577  	2.47866  	2.63825  
60.22107 	0.96632  	2.47809  	2.63755  
60.22216 	0.96805  	2.47792  	2.63541  
60.22326 	0.96773  	2.47890  	2.63661  
60.22435 	0.96712  	2.47851  	2.63733  
60.22529 	0.96598  	2.47838  	2.63884  
60.22639 	0.96550  	2.47770  	2.63901  
60.22748 	0.96602  	2.47829  	2.63833  
60.22842 	0.96691  	2.47866  	2.63714  
60.22952 	0.96749  	2.47910  	2.63622  
60.23061 	0.96730  	2.47877  	2.63598  
60.23171 	0.96712  	2.47899  	2.63604  
60.23264 	0.96611  	2.47934  	2.63777  
60.23374 	0.96510  	2.47899  	2.63886  
60.23483 	0.96515  	2.47772  	2.63829  
60.23577 	0.96564  	2.47777  	2.63801  
60.23687 	0.96610  	2.47936  	2.63840  
60.23796 	0.96730  	2.47925  	2.63698  
60.23906 	0.96853  	2.47888  	2.63539  
60.23999 	0.96925  	2.47868  	2.63441  
60.24109 	0.96899  	2.48030  	2.63561  
60.24219 	0.96778  	2.47945  	2.63676  
60.24313 	0.96650  	2.47912  	2.63838  
60.24422 	0.96592  	2.47637  	2.63775  
60.24531 	0.96604  	2.47805  	2.63844  
60.24641 	0.96647  	2.47936  	2.63851  
60.24734 	0.96772  	2.47877  	2.63620  
60.24844 	0.96838  	2.47901  	2.63493  
60.24954 	0.96808  	2.48058  	2.63607  
60.25048 	0.96815  	2.47973  	2.63565  
60.25157 	0.96738  	2.47925  	2.63672  
60.25266 	0.96601  	2.47855  	2.63840  
60.25376 	0.96620  	2.47844  	2.63840  
60.25470 	0.96645  	2.47918  	2.63868  
60.25579 	0.96742  	2.47912  	2.63737  
60.25689 	0.96885  	2.47886  	2.63528  
60.25782 	0.96956  	2.48036  	2.63504  
60.25892 	0.96969  	2.48054  	2.63526  
60.26001 	0.96991  	2.47977  	2.63476  
60.26111 	0.96841  	2.47971  	2.63705  
60.26205 	0.96741  	2.47940  	2.63816  
60.26315 	0.96750  	2.47831  	2.63753  
60.26424 	0.96701  	2.47938  	2.63838  
60.26517 	0.96669  	2.47960  	2.63836  
60.26627 	0.96838  	2.47936  	2.63565  
60.26736 	0.96942  	2.47990  	2.63456  
60.26846 	0.96921  	2.48080  	2.63557  
60.26940 	0.96851  	2.47949  	2.63581  
60.27049 	0.96844  	2.47916  	2.63602  
60.27159 	0.96732  	2.47927  	2.63770  
60.27253 	0.96710  	2.48006  	2.63840  
60.27362 	0.96754  	2.47912  	2.63718  
60.27472 	0.96947  	2.47914  	2.63467  
60.27581 	0.96949  	2.48041  	2.63561  
60.27675 	0.96973  	2.48008  	2.63515  
60.27784 	0.96932  	2.47964  	2.63570  
60.27894 	0.96828  	2.47897  	2.63676  
60.27987 	0.96711  	2.47879  	2.63803  
60.28097 	0.96708  	2.47892  	2.63772  
60.28206 	0.96808  	2.47956  	2.63666  
60.28316 	0.96894  	2.47916  	2.63524  
60.28410 	0.96943  	2.47962  	2.63491  
60.28519 	0.96918  	2.47927  	2.63530  
60.28629 	0.96816  	2.47940  	2.63692  
60.28722 	0.96773  	2.47866  	2.63718  
60.28832 	0.96730  	2.47836  	2.63748  
60.28941 	0.96715  	2.47870  	2.63796  
60.29050 	0.96709  	2.47956  	2.63866  
60.29145 	0.96820  	2.47888  	2.63694  
60.29254 	0.96859  	2.47918  	2.63644  
60.29364 	0.96940  	2.47921  	2.63533  
60.29457 	0.96938  	2.47934  	2.63539  
60.29567 	0.96830  	2.47890  	2.63655  
60.29676 	0.96690  	2.47827  	2.63779  
60.29786 	0.96639  	2.47744  	2.63777  
60.29879 	0.96579  	2.47844  	2.63925  
60.29988 	0.96661  	2.47829  	2.63785  
60.30098 	0.96787  	2.47851  	2.63620  
60.30192 	0.96861  	2.47925  	2.63578  
60.30302 	0.96923  	2.47956  	2.63559  
60.30411 	0.96827  	2.47905  	2.63666  
60.30520 	0.96757  	2.47785  	2.63705  
60.30614 	0.96707  	2.47799  	2.63770  
60.30724 	0.96632  	2.47908  	2.63925  
60.30833 	0.96667  	2.47799  	2.63798  
60.30927 	0.96823  	2.47838  	2.63613  
60.31036 	0.96874  	2.47947  	2.63618  
60.31145 	0.96900  	2.47918  	2.63552  
60.31255 	0.96778  	2.47908  	2.63692  
60.31349 	0.96754  	2.47796  	2.63668  
60.31458 	0.96603  	2.47727  	2.63827  
60.31568 	0.96528  	2.47805  	2.63940  
60.31662 	0.96518  	2.47785  	2.63964  
60.31771 	0.96693  	2.47809  	2.63798  
60.31881 	0.96814  	2.47838  	2.63663  
60.31990 	0.96928  	2.47877  	2.63543  
60.32084 	0.96926  	2.47890  	2.63574  
60.32193 	0.96904  	2.47899  	2.63642  
60.32302 	0.96907  	2.47779  	2.63583  
60.32396 	0.96793  	2.47764  	2.63707  
60.32506 	0.96714  	2.47849  	2.63860  
60.32615 	0.96672  	2.47755  	2.63877  
60.32724 	0.96711  	2.47794  	2.63816  
