$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : egg PC, Number : 39
Experiment Description : 
Software Version : v2.03
Experiment start time : 01/12/2009  14:02:11
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN S
Sample Temperature : 25.04 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.392844
Normalize 100 pct. Value S = 3.307350
Initial Reference Value P = 4.022547
Initial Reference Value S = 3.858709
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.969579
Normalize 100 pct. Value S = 2.658902
Initial Reference Value P = 2.722457
Initial Reference Value S = 2.508218
65 deg Start of Scan Raw Sample =   2.5661
65 deg Start of Scan Raw Reference =   2.6076
65 deg Start of Scan Reflectance =   2.4691

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.11293 	0.96434  	2.53300  	2.61379  
60.11403 	0.96514  	2.53198  	2.61224  
60.11496 	0.96441  	2.53266  	2.61327  
60.11606 	0.96430  	2.53281  	2.61357  
60.11716 	0.96548  	2.53407  	2.61296  
60.11825 	0.96581  	2.53699  	2.61394  
60.11919 	0.96552  	2.53712  	2.61436  
60.12029 	0.96478  	2.53529  	2.61425  
60.12138 	0.96495  	2.53372  	2.61311  
60.12232 	0.96489  	2.53324  	2.61259  
60.12342 	0.96442  	2.53261  	2.61257  
60.12451 	0.96407  	2.53311  	2.61329  
60.12561 	0.96459  	2.53344  	2.61303  
60.12655 	0.96519  	2.53566  	2.61366  
60.12764 	0.96574  	2.53649  	2.61390  
60.12874 	0.96573  	2.53717  	2.61497  
60.12968 	0.96582  	2.53582  	2.61449  
60.13078 	0.96667  	2.53477  	2.61307  
60.13187 	0.96632  	2.53338  	2.61268  
60.13297 	0.96573  	2.53338  	2.61346  
60.13391 	0.96570  	2.53229  	2.61279  
60.13500 	0.96596  	2.53322  	2.61270  
60.13610 	0.96554  	2.53462  	2.61383  
60.13704 	0.96521  	2.53512  	2.61449  
60.13813 	0.96551  	2.53361  	2.61320  
60.13923 	0.96545  	2.53470  	2.61320  
60.14032 	0.96522  	2.53497  	2.61344  
60.14126 	0.96519  	2.53527  	2.61364  
60.14236 	0.96560  	2.53368  	2.61259  
60.14346 	0.96598  	2.53492  	2.61318  
60.14439 	0.96645  	2.53457  	2.61279  
60.14549 	0.96633  	2.53497  	2.61390  
60.14658 	0.96658  	2.53368  	2.61329  
60.14768 	0.96651  	2.53366  	2.61327  
60.14862 	0.96692  	2.53329  	2.61259  
60.14972 	0.96754  	2.53407  	2.61244  
60.15081 	0.96709  	2.53588  	2.61377  
60.15175 	0.96681  	2.53564  	2.61392  
60.15285 	0.96752  	2.53547  	2.61314  
60.15394 	0.96735  	2.53564  	2.61340  
60.15504 	0.96679  	2.53409  	2.61311  
60.15598 	0.96554  	2.53307  	2.61383  
60.15707 	0.96615  	2.53248  	2.61246  
60.15816 	0.96670  	2.53399  	2.61252  
60.15910 	0.96658  	2.53518  	2.61333  
60.16020 	0.96723  	2.53608  	2.61314  
60.16130 	0.96855  	2.53704  	2.61246  
60.16239 	0.96813  	2.53741  	2.61351  
60.16333 	0.96751  	2.53619  	2.61394  
60.16443 	0.96733  	2.53368  	2.61311  
60.16552 	0.96797  	2.53268  	2.61244  
60.16646 	0.96845  	2.53209  	2.61143  
60.16756 	0.96791  	2.53303  	2.61268  
60.16865 	0.96813  	2.53261  	2.61235  
60.16975 	0.96854  	2.53412  	2.61263  
60.17069 	0.96929  	2.53610  	2.61259  
60.17178 	0.96875  	2.53721  	2.61344  
60.17287 	0.96804  	2.53688  	2.61399  
60.17381 	0.96802  	2.53488  	2.61283  
60.17491 	0.96824  	2.53383  	2.61159  
60.17601 	0.96789  	2.53268  	2.61148  
60.17710 	0.96705  	2.53248  	2.61263  
60.17804 	0.96795  	2.53414  	2.61231  
60.17913 	0.96865  	2.53584  	2.61283  
60.18023 	0.96913  	2.53691  	2.61300  
60.18117 	0.96894  	2.53693  	2.61344  
60.18227 	0.96931  	2.53658  	2.61327  
60.18336 	0.96980  	2.53494  	2.61176  
60.18446 	0.96977  	2.53538  	2.61224  
60.18539 	0.96900  	2.53396  	2.61283  
60.18649 	0.96946  	2.53233  	2.61135  
60.18758 	0.96948  	2.53379  	2.61202  
60.18853 	0.96934  	2.53486  	2.61279  
60.18962 	0.96940  	2.53518  	2.61290  
60.19072 	0.96917  	2.53549  	2.61324  
60.19181 	0.96973  	2.53503  	2.61228  
60.19275 	0.97007  	2.53488  	2.61194  
60.19384 	0.96961  	2.53599  	2.61300  
60.19494 	0.96946  	2.53542  	2.61283  
60.19588 	0.96973  	2.53433  	2.61215  
60.19697 	0.96954  	2.53405  	2.61202  
60.19807 	0.96905  	2.53521  	2.61327  
60.19917 	0.96880  	2.53438  	2.61305  
60.20010 	0.96880  	2.53388  	2.61292  
60.20120 	0.96952  	2.53372  	2.61159  
60.20229 	0.96966  	2.53601  	2.61268  
60.20323 	0.96922  	2.53649  	2.61361  
60.20433 	0.96943  	2.53549  	2.61287  
60.20542 	0.96944  	2.53516  	2.61268  
60.20652 	0.96834  	2.53481  	2.61390  
60.20746 	0.96816  	2.53274  	2.61320  
60.20855 	0.96813  	2.53274  	2.61351  
60.20964 	0.96971  	2.53294  	2.61174  
60.21059 	0.96982  	2.53447  	2.61250  
