$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : egg PC, Number : 40
Experiment Description : 
Software Version : v2.03
Experiment start time : 01/12/2009  14:02:54
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : GREEN P
Sample Temperature : 25.04 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.392844
Normalize 100 pct. Value S = 3.307350
Initial Reference Value P = 4.022547
Initial Reference Value S = 3.858709
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.969579
Normalize 100 pct. Value S = 2.658902
Initial Reference Value P = 2.722457
Initial Reference Value S = 2.508218
65 deg Start of Scan Raw Sample =   2.8304
65 deg Start of Scan Raw Reference =   2.7960
65 deg Start of Scan Reflectance =   2.7569

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.25798 	0.86109  	2.37859  	2.80740  
60.25891 	0.86099  	2.37804  	2.80694  
60.26001 	0.86120  	2.37854  	2.80679  
60.26111 	0.86083  	2.37959  	2.80803  
60.26205 	0.86085  	2.37944  	2.80786  
60.26314 	0.86119  	2.37824  	2.80707  
60.26423 	0.86125  	2.37889  	2.80797  
60.26533 	0.86112  	2.37774  	2.80749  
60.26627 	0.86131  	2.37669  	2.80736  
60.26736 	0.86209  	2.37678  	2.80705  
60.26846 	0.86221  	2.37634  	2.80683  
60.26939 	0.86214  	2.37732  	2.80729  
60.27049 	0.86172  	2.37896  	2.80871  
60.27158 	0.86219  	2.37839  	2.80753  
60.27268 	0.86196  	2.37941  	2.80810  
60.27362 	0.86133  	2.37970  	2.80873  
60.27471 	0.86055  	2.37900  	2.80897  
60.27581 	0.85997  	2.37730  	2.80821  
60.27674 	0.85984  	2.37562  	2.80699  
60.27784 	0.85953  	2.37503  	2.80683  
60.27893 	0.85907  	2.37549  	2.80790  
60.28003 	0.85967  	2.37569  	2.80758  
60.28097 	0.86017  	2.37730  	2.80797  
60.28206 	0.86020  	2.37935  	2.80888  
60.28316 	0.86048  	2.37924  	2.80893  
60.28409 	0.86085  	2.37928  	2.80858  
60.28519 	0.86127  	2.37957  	2.80862  
60.28629 	0.86149  	2.37771  	2.80745  
60.28738 	0.86173  	2.37590  	2.80649  
60.28831 	0.86144  	2.37627  	2.80751  
60.28941 	0.86198  	2.37660  	2.80673  
60.29050 	0.86165  	2.37865  	2.80792  
60.29144 	0.86185  	2.37989  	2.80830  
60.29254 	0.86233  	2.38037  	2.80742  
60.29363 	0.86240  	2.38046  	2.80642  
60.29472 	0.86175  	2.38081  	2.80699  
60.29567 	0.86139  	2.37845  	2.80590  
60.29676 	0.86046  	2.37797  	2.80688  
60.29786 	0.86066  	2.37649  	2.80546  
60.29879 	0.86095  	2.37710  	2.80557  
60.29988 	0.86107  	2.37782  	2.80570  
60.30098 	0.86129  	2.37998  	2.80679  
60.30207 	0.86239  	2.38140  	2.80612  
60.30301 	0.86348  	2.38186  	2.80494  
60.30410 	0.86365  	2.38170  	2.80474  
60.30520 	0.86341  	2.38170  	2.80522  
60.30614 	0.86330  	2.38063  	2.80468  
60.30724 	0.86349  	2.38026  	2.80418  
60.30833 	0.86334  	2.38077  	2.80474  
60.30942 	0.86345  	2.38172  	2.80503  
60.31036 	0.86368  	2.38292  	2.80496  
60.31145 	0.86423  	2.38316  	2.80356  
60.31255 	0.86392  	2.38290  	2.80354  
60.31348 	0.86353  	2.38284  	2.80394  
60.31458 	0.86371  	2.38255  	2.80367  
60.31567 	0.86356  	2.38220  	2.80343  
60.31677 	0.86349  	2.38247  	2.80380  
60.31771 	0.86360  	2.38271  	2.80402  
60.31880 	0.86387  	2.38242  	2.80324  
60.31990 	0.86413  	2.38242  	2.80276  
60.32084 	0.86451  	2.38318  	2.80282  
60.32193 	0.86513  	2.38290  	2.80184  
60.32302 	0.86479  	2.38430  	2.80352  
60.32412 	0.86518  	2.38441  	2.80295  
60.32505 	0.86533  	2.38506  	2.80309  
60.32615 	0.86521  	2.38519  	2.80348  
60.32724 	0.86549  	2.38547  	2.80326  
60.32818 	0.86495  	2.38510  	2.80376  
60.32927 	0.86534  	2.38393  	2.80230  
60.33037 	0.86536  	2.38390  	2.80208  
60.33146 	0.86489  	2.38345  	2.80287  
60.33240 	0.86469  	2.38284  	2.80263  
60.33350 	0.86508  	2.38406  	2.80306  
60.33459 	0.86554  	2.38558  	2.80330  
60.33553 	0.86478  	2.38593  	2.80411  
60.33662 	0.86468  	2.38567  	2.80372  
60.33772 	0.86503  	2.38539  	2.80250  
60.33881 	0.86456  	2.38356  	2.80234  
60.33975 	0.86371  	2.38349  	2.80365  
60.34084 	0.86361  	2.38214  	2.80280  
60.34193 	0.86392  	2.38305  	2.80295  
60.34287 	0.86401  	2.38423  	2.80370  
60.34396 	0.86397  	2.38661  	2.80507  
60.34506 	0.86499  	2.38530  	2.80261  
60.34615 	0.86536  	2.38504  	2.80226  
60.34709 	0.86527  	2.38471  	2.80261  
60.34819 	0.86434  	2.38417  	2.80428  
60.34928 	0.86363  	2.38144  	2.80404  
60.35022 	0.86413  	2.38101  	2.80361  
60.35131 	0.86444  	2.38133  	2.80341  
60.35241 	0.86391  	2.38268  	2.80479  
60.35350 	0.86360  	2.38438  	2.80594  
60.35444 	0.86417  	2.38465  	2.80511  
60.35553 	0.86500  	2.38502  	2.80350  
60.35662 	0.86513  	2.38456  	2.80271  
60.35756 	0.86453  	2.38414  	2.80328  
60.35865 	0.86298  	2.38434  	2.80581  
60.35975 	0.86243  	2.38297  	2.80568  
60.36084 	0.86215  	2.38151  	2.80487  
60.36178 	0.86167  	2.38231  	2.80618  
60.36288 	0.86275  	2.38393  	2.80561  
60.36397 	0.86455  	2.38441  	2.80391  
