$SUMMARY
Experiment Type : Continuous Scan
Experiment Name : egg PC, Number : 38
Experiment Description : 
Software Version : v2.03
Experiment start time : 01/12/2009  14:01:28
Temp. Setpoint   : 25.00 deg C
Scan Start : 60.000 deg.
Scan End   : 70.000 deg.
Scan Step  :  0.001 deg.
Scan Rate  : 25.000 deg./min.
Number of Repeats : 1
Wait Time Between Repeats  : 0.100 sec
Prism Position   : Sample Position
Laser/Polarization : RED S
Sample Temperature : 25.04 degC.
Normalization:
Normalize 0 pct. Value (Dark Sample) = -0.001
Normalize 0 pct. Value (Dark Ref.) = -0.000
RED Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 3.392844
Normalize 100 pct. Value S = 3.307350
Initial Reference Value P = 4.022547
Initial Reference Value S = 3.858709
GREEN Correction:
Normalize Angle = 65.000
Normalize 100 pct. Value P = 2.969579
Normalize 100 pct. Value S = 2.658902
Initial Reference Value P = 2.722457
Initial Reference Value S = 2.508218
65 deg Start of Scan Raw Sample =   3.2350
65 deg Start of Scan Raw Reference =   3.9376
65 deg Start of Scan Reflectance =   3.1711

$DATA
$MDCNAME:
$MDCDATA:1:2:3
 X	Reflectance	Raw_Sample	Raw_Reference
60.11379 	0.97922  	3.22218  	3.94505  
60.11489 	0.97883  	3.22303  	3.94641  
60.11583 	0.97881  	3.22307  	3.94621  
60.11693 	0.97889  	3.22307  	3.94588  
60.11803 	0.97922  	3.22336  	3.94540  
60.11913 	0.98006  	3.22174  	3.94274  
60.12007 	0.97991  	3.22216  	3.94322  
60.12117 	0.98002  	3.22194  	3.94287  
60.12227 	0.97970  	3.22368  	3.94518  
60.12321 	0.97956  	3.22349  	3.94558  
60.12431 	0.97926  	3.22342  	3.94627  
60.12541 	0.97918  	3.22316  	3.94638  
60.12635 	0.97926  	3.22251  	3.94593  
60.12745 	0.97906  	3.22375  	3.94717  
60.12855 	0.97984  	3.22207  	3.94473  
60.12949 	0.98033  	3.22177  	3.94351  
60.13059 	0.98040  	3.22179  	3.94309  
60.13169 	0.98011  	3.22309  	3.94438  
60.13279 	0.97977  	3.22275  	3.94438  
60.13373 	0.97938  	3.22285  	3.94492  
60.13483 	0.97880  	3.22309  	3.94634  
60.13593 	0.97859  	3.22338  	3.94675  
60.13687 	0.97864  	3.22283  	3.94608  
60.13797 	0.97974  	3.22135  	3.94324  
60.13907 	0.98036  	3.22135  	3.94229  
60.14001 	0.98036  	3.22231  	3.94296  
60.14111 	0.97995  	3.22425  	3.94510  
60.14221 	0.97997  	3.22349  	3.94466  
60.14315 	0.97974  	3.22325  	3.94532  
60.14425 	0.97964  	3.22307  	3.94560  
60.14535 	0.97922  	3.22301  	3.94654  
60.14645 	0.97959  	3.22159  	3.94499  
60.14739 	0.97973  	3.22150  	3.94462  
60.14849 	0.97967  	3.22192  	3.94462  
60.14959 	0.97930  	3.22294  	3.94551  
60.15053 	0.97936  	3.22220  	3.94440  
60.15163 	0.97909  	3.22275  	3.94499  
60.15273 	0.97898  	3.22222  	3.94466  
60.15367 	0.97859  	3.22316  	3.94590  
60.15477 	0.97905  	3.22148  	3.94399  
60.15586 	0.97922  	3.22137  	3.94364  
60.15681 	0.97926  	3.22137  	3.94366  
60.15791 	0.97893  	3.22275  	3.94542  
60.15900 	0.97924  	3.22259  	3.94529  
60.16010 	0.97937  	3.22255  	3.94510  
60.16104 	0.97951  	3.22264  	3.94510  
60.16214 	0.97999  	3.22205  	3.94436  
60.16324 	0.97972  	3.22255  	3.94536  
60.16418 	0.98003  	3.22118  	3.94368  
60.16528 	0.98013  	3.22087  	3.94324  
60.16638 	0.97984  	3.22098  	3.94386  
60.16732 	0.97866  	3.22248  	3.94675  
60.16842 	0.97824  	3.22235  	3.94708  
60.16952 	0.97846  	3.22262  	3.94658  
60.17046 	0.97864  	3.22211  	3.94595  
60.17156 	0.97905  	3.22129  	3.94399  
60.17266 	0.97971  	3.22094  	3.94237  
60.17360 	0.97946  	3.22157  	3.94318  
60.17470 	0.97892  	3.22227  	3.94460  
60.17580 	0.97886  	3.22235  	3.94503  
60.17690 	0.97854  	3.22255  	3.94606  
60.17784 	0.97850  	3.22253  	3.94651  
60.17894 	0.97834  	3.22242  	3.94708  
60.18004 	0.97848  	3.22283  	3.94712  
60.18098 	0.97899  	3.22144  	3.94525  
60.18208 	0.97972  	3.22094  	3.94333  
60.18317 	0.97954  	3.22113  	3.94324  
60.18412 	0.97907  	3.22181  	3.94453  
60.18521 	0.97875  	3.22277  	3.94571  
60.18631 	0.97819  	3.22220  	3.94619  
60.18726 	0.97750  	3.22218  	3.94776  
60.18835 	0.97695  	3.22257  	3.94872  
60.18945 	0.97729  	3.22131  	3.94732  
60.19055 	0.97822  	3.22046  	3.94466  
60.19149 	0.97872  	3.22078  	3.94364  
60.19259 	0.97879  	3.22235  	3.94462  
60.19369 	0.97868  	3.22314  	3.94584  
60.19463 	0.97884  	3.22235  	3.94529  
60.19573 	0.97833  	3.22174  	3.94608  
60.19683 	0.97784  	3.22161  	3.94710  
60.19777 	0.97764  	3.22085  	3.94695  
60.19887 	0.97810  	3.22033  	3.94556  
60.19997 	0.97852  	3.22026  	3.94473  
60.20091 	0.97836  	3.22078  	3.94560  
60.20201 	0.97830  	3.22187  	3.94621  
60.20311 	0.97814  	3.22148  	3.94612  
60.20420 	0.97791  	3.22113  	3.94625  
60.20514 	0.97751  	3.22113  	3.94695  
60.20624 	0.97684  	3.22155  	3.94843  
60.20734 	0.97714  	3.22022  	3.94702  
60.20828 	0.97727  	3.22000  	3.94656  
60.20938 	0.97762  	3.21991  	3.94590  
60.21048 	0.97714  	3.22157  	3.94793  
60.21142 	0.97729  	3.22126  	3.94745  
60.21252 	0.97761  	3.22142  	3.94710  
60.21362 	0.97745  	3.22118  	3.94723  
60.21456 	0.97713  	3.22024  	3.94712  
60.21566 	0.97666  	3.22041  	3.94791  
60.21675 	0.97701  	3.21917  	3.94647  
60.21770 	0.97726  	3.21945  	3.94590  
60.21880 	0.97659  	3.22028  	3.94774  
60.21989 	0.97630  	3.22017  	3.94850  
60.22099 	0.97641  	3.22017  	3.94867  
60.22193 	0.97572  	3.21904  	3.94930  
60.22303 	0.97559  	3.22052  	3.95039  
60.22413 	0.97664  	3.21900  	3.94734  
60.22507 	0.97724  	3.21867  	3.94599  
60.22617 	0.97735  	3.21948  	3.94656  
60.22727 	0.97733  	3.21889  	3.94656  
60.22821 	0.97683  	3.22020  	3.94848  
60.22931 	0.97639  	3.21948  	3.94876  
60.23040 	0.97640  	3.22107  	3.94961  
60.23135 	0.97549  	3.21954  	3.95022  
60.23244 	0.97499  	3.21945  	3.95090  
60.23354 	0.97513  	3.21908  	3.95057  
60.23464 	0.97601  	3.21751  	3.94750  
60.23558 	0.97614  	3.21786  	3.94726  
60.23668 	0.97622  	3.21836  	3.94771  
60.23778 	0.97607  	3.21924  	3.94859  
60.23872 	0.97576  	3.21860  	3.94861  
60.23981 	0.97512  	3.21891  	3.95039  
60.24092 	0.97419  	3.21873  	3.95212  
60.24186 	0.97390  	3.21856  	3.95277  
60.24295 	0.97509  	3.21754  	3.94994  
60.24405 	0.97634  	3.21767  	3.94754  
60.24500 	0.97663  	3.21961  	3.94843  
60.24609 	0.97661  	3.22050  	3.94926  
60.24719 	0.97654  	3.21972  	3.94889  
60.24829 	0.97580  	3.21889  	3.94961  
60.24923 	0.97468  	3.21911  	3.95175  
60.25033 	0.97434  	3.21808  	3.95120  
60.25143 	0.97472  	3.21741  	3.94981  
60.25237 	0.97546  	3.21758  	3.94852  
60.25346 	0.97553  	3.21871  	3.94885  
60.25456 	0.97582  	3.21915  	3.94861  
60.25550 	0.97576  	3.21948  	3.94876  
60.25660 	0.97569  	3.21882  	3.94865  
60.25770 	0.97515  	3.21891  	3.95011  
60.25864 	0.97457  	3.21902  	3.95166  
60.25974 	0.97526  	3.21756  	3.94981  
